professional_id,cluster,cluster_name
6543,0,Cluster 0 — High Performers
6547,1,Cluster 1 — Steady Providers
6548,1,Cluster 1 — Steady Providers
6551,1,Cluster 1 — Steady Providers
6552,1,Cluster 1 — Steady Providers
6553,1,Cluster 1 — Steady Providers
6555,1,Cluster 1 — Steady Providers
6556,1,Cluster 1 — Steady Providers
6562,1,Cluster 1 — Steady Providers
6563,2,Cluster 2 — Low/Inactive Providers
6564,0,Cluster 0 — High Performers
6565,1,Cluster 1 — Steady Providers
6566,1,Cluster 1 — Steady Providers
6567,1,Cluster 1 — Steady Providers
6568,1,Cluster 1 — Steady Providers
6570,1,Cluster 1 — Steady Providers
6571,0,Cluster 0 — High Performers
6572,1,Cluster 1 — Steady Providers
6574,1,Cluster 1 — Steady Providers
6576,1,Cluster 1 — Steady Providers
6578,2,Cluster 2 — Low/Inactive Providers
6581,1,Cluster 1 — Steady Providers
6582,1,Cluster 1 — Steady Providers
6585,0,Cluster 0 — High Performers
6586,1,Cluster 1 — Steady Providers
6590,2,Cluster 2 — Low/Inactive Providers
6592,1,Cluster 1 — Steady Providers
6593,0,Cluster 0 — High Performers
6595,0,Cluster 0 — High Performers
6596,1,Cluster 1 — Steady Providers
6597,2,Cluster 2 — Low/Inactive Providers
6600,0,Cluster 0 — High Performers
6601,1,Cluster 1 — Steady Providers
6602,2,Cluster 2 — Low/Inactive Providers
6603,1,Cluster 1 — Steady Providers
6605,0,Cluster 0 — High Performers
6607,1,Cluster 1 — Steady Providers
6608,1,Cluster 1 — Steady Providers
6610,0,Cluster 0 — High Performers
6611,1,Cluster 1 — Steady Providers
6613,0,Cluster 0 — High Performers
6615,2,Cluster 2 — Low/Inactive Providers
6618,1,Cluster 1 — Steady Providers
6619,1,Cluster 1 — Steady Providers
6621,0,Cluster 0 — High Performers
6623,1,Cluster 1 — Steady Providers
6627,1,Cluster 1 — Steady Providers
6629,2,Cluster 2 — Low/Inactive Providers
6630,1,Cluster 1 — Steady Providers
6632,0,Cluster 0 — High Performers
6633,1,Cluster 1 — Steady Providers
6636,1,Cluster 1 — Steady Providers
6640,0,Cluster 0 — High Performers
6641,1,Cluster 1 — Steady Providers
6642,1,Cluster 1 — Steady Providers
6643,0,Cluster 0 — High Performers
6646,1,Cluster 1 — Steady Providers
6647,1,Cluster 1 — Steady Providers
6648,0,Cluster 0 — High Performers
6649,1,Cluster 1 — Steady Providers
6650,1,Cluster 1 — Steady Providers
6651,0,Cluster 0 — High Performers
6653,1,Cluster 1 — Steady Providers
6654,1,Cluster 1 — Steady Providers
6655,1,Cluster 1 — Steady Providers
6656,1,Cluster 1 — Steady Providers
6657,1,Cluster 1 — Steady Providers
6660,1,Cluster 1 — Steady Providers
6662,1,Cluster 1 — Steady Providers
6663,1,Cluster 1 — Steady Providers
6664,1,Cluster 1 — Steady Providers
6667,0,Cluster 0 — High Performers
6669,0,Cluster 0 — High Performers
6671,0,Cluster 0 — High Performers
6672,0,Cluster 0 — High Performers
6673,1,Cluster 1 — Steady Providers
6676,1,Cluster 1 — Steady Providers
6681,0,Cluster 0 — High Performers
6687,1,Cluster 1 — Steady Providers
6689,2,Cluster 2 — Low/Inactive Providers
6690,1,Cluster 1 — Steady Providers
6691,0,Cluster 0 — High Performers
6693,2,Cluster 2 — Low/Inactive Providers
6694,1,Cluster 1 — Steady Providers
6697,1,Cluster 1 — Steady Providers
6698,1,Cluster 1 — Steady Providers
6705,1,Cluster 1 — Steady Providers
6706,1,Cluster 1 — Steady Providers
6709,1,Cluster 1 — Steady Providers
6711,1,Cluster 1 — Steady Providers
6713,1,Cluster 1 — Steady Providers
6714,0,Cluster 0 — High Performers
6715,1,Cluster 1 — Steady Providers
6716,1,Cluster 1 — Steady Providers
6718,1,Cluster 1 — Steady Providers
6719,2,Cluster 2 — Low/Inactive Providers
6724,1,Cluster 1 — Steady Providers
6726,1,Cluster 1 — Steady Providers
6727,1,Cluster 1 — Steady Providers
6732,2,Cluster 2 — Low/Inactive Providers
6735,1,Cluster 1 — Steady Providers
6738,1,Cluster 1 — Steady Providers
6739,0,Cluster 0 — High Performers
6741,1,Cluster 1 — Steady Providers
6743,0,Cluster 0 — High Performers
6744,0,Cluster 0 — High Performers
6745,0,Cluster 0 — High Performers
6746,0,Cluster 0 — High Performers
6747,1,Cluster 1 — Steady Providers
6748,1,Cluster 1 — Steady Providers
6749,0,Cluster 0 — High Performers
6750,1,Cluster 1 — Steady Providers
6751,1,Cluster 1 — Steady Providers
6753,2,Cluster 2 — Low/Inactive Providers
6754,2,Cluster 2 — Low/Inactive Providers
6757,2,Cluster 2 — Low/Inactive Providers
6758,1,Cluster 1 — Steady Providers
6760,1,Cluster 1 — Steady Providers
6761,2,Cluster 2 — Low/Inactive Providers
6762,0,Cluster 0 — High Performers
6764,1,Cluster 1 — Steady Providers
6765,0,Cluster 0 — High Performers
6767,1,Cluster 1 — Steady Providers
6770,1,Cluster 1 — Steady Providers
6771,1,Cluster 1 — Steady Providers
6772,1,Cluster 1 — Steady Providers
6773,1,Cluster 1 — Steady Providers
6774,1,Cluster 1 — Steady Providers
6781,1,Cluster 1 — Steady Providers
6787,1,Cluster 1 — Steady Providers
6789,1,Cluster 1 — Steady Providers
6791,1,Cluster 1 — Steady Providers
6794,0,Cluster 0 — High Performers
6795,1,Cluster 1 — Steady Providers
6796,1,Cluster 1 — Steady Providers
6797,1,Cluster 1 — Steady Providers
6798,1,Cluster 1 — Steady Providers
6801,1,Cluster 1 — Steady Providers
6802,1,Cluster 1 — Steady Providers
6803,0,Cluster 0 — High Performers
6805,1,Cluster 1 — Steady Providers
6806,0,Cluster 0 — High Performers
6809,1,Cluster 1 — Steady Providers
6810,0,Cluster 0 — High Performers
6812,1,Cluster 1 — Steady Providers
6813,1,Cluster 1 — Steady Providers
6814,2,Cluster 2 — Low/Inactive Providers
6819,1,Cluster 1 — Steady Providers
6820,2,Cluster 2 — Low/Inactive Providers
6821,1,Cluster 1 — Steady Providers
6825,1,Cluster 1 — Steady Providers
6826,0,Cluster 0 — High Performers
6827,2,Cluster 2 — Low/Inactive Providers
6828,2,Cluster 2 — Low/Inactive Providers
6832,2,Cluster 2 — Low/Inactive Providers
6834,1,Cluster 1 — Steady Providers
6835,1,Cluster 1 — Steady Providers
6839,0,Cluster 0 — High Performers
6840,1,Cluster 1 — Steady Providers
6847,1,Cluster 1 — Steady Providers
6849,1,Cluster 1 — Steady Providers
6851,0,Cluster 0 — High Performers
6854,0,Cluster 0 — High Performers
6855,1,Cluster 1 — Steady Providers
6859,1,Cluster 1 — Steady Providers
6860,1,Cluster 1 — Steady Providers
6862,2,Cluster 2 — Low/Inactive Providers
6864,1,Cluster 1 — Steady Providers
6865,1,Cluster 1 — Steady Providers
6866,1,Cluster 1 — Steady Providers
6868,1,Cluster 1 — Steady Providers
6874,0,Cluster 0 — High Performers
6876,1,Cluster 1 — Steady Providers
6877,1,Cluster 1 — Steady Providers
6881,1,Cluster 1 — Steady Providers
6882,1,Cluster 1 — Steady Providers
6883,0,Cluster 0 — High Performers
6885,1,Cluster 1 — Steady Providers
6886,2,Cluster 2 — Low/Inactive Providers
6887,1,Cluster 1 — Steady Providers
6889,1,Cluster 1 — Steady Providers
6897,1,Cluster 1 — Steady Providers
6903,1,Cluster 1 — Steady Providers
6906,1,Cluster 1 — Steady Providers
6907,0,Cluster 0 — High Performers
6908,1,Cluster 1 — Steady Providers
6909,2,Cluster 2 — Low/Inactive Providers
6912,1,Cluster 1 — Steady Providers
6913,2,Cluster 2 — Low/Inactive Providers
6915,1,Cluster 1 — Steady Providers
6916,1,Cluster 1 — Steady Providers
6918,2,Cluster 2 — Low/Inactive Providers
6919,2,Cluster 2 — Low/Inactive Providers
6922,1,Cluster 1 — Steady Providers
6924,1,Cluster 1 — Steady Providers
6927,0,Cluster 0 — High Performers
6931,1,Cluster 1 — Steady Providers
6932,1,Cluster 1 — Steady Providers
6934,1,Cluster 1 — Steady Providers
6935,0,Cluster 0 — High Performers
6936,1,Cluster 1 — Steady Providers
6937,2,Cluster 2 — Low/Inactive Providers
6938,1,Cluster 1 — Steady Providers
6939,1,Cluster 1 — Steady Providers
6941,1,Cluster 1 — Steady Providers
6946,1,Cluster 1 — Steady Providers
6947,1,Cluster 1 — Steady Providers
6949,2,Cluster 2 — Low/Inactive Providers
6950,1,Cluster 1 — Steady Providers
6951,1,Cluster 1 — Steady Providers
6954,1,Cluster 1 — Steady Providers
6956,1,Cluster 1 — Steady Providers
6957,1,Cluster 1 — Steady Providers
6961,1,Cluster 1 — Steady Providers
6965,2,Cluster 2 — Low/Inactive Providers
6966,1,Cluster 1 — Steady Providers
6969,2,Cluster 2 — Low/Inactive Providers
6970,1,Cluster 1 — Steady Providers
6972,1,Cluster 1 — Steady Providers
6974,1,Cluster 1 — Steady Providers
6976,1,Cluster 1 — Steady Providers
6979,1,Cluster 1 — Steady Providers
6980,1,Cluster 1 — Steady Providers
6981,1,Cluster 1 — Steady Providers
6982,0,Cluster 0 — High Performers
6983,1,Cluster 1 — Steady Providers
6986,1,Cluster 1 — Steady Providers
6987,1,Cluster 1 — Steady Providers
6988,1,Cluster 1 — Steady Providers
6989,2,Cluster 2 — Low/Inactive Providers
6992,1,Cluster 1 — Steady Providers
6994,0,Cluster 0 — High Performers
6995,2,Cluster 2 — Low/Inactive Providers
6997,1,Cluster 1 — Steady Providers
6998,0,Cluster 0 — High Performers
7001,1,Cluster 1 — Steady Providers
7002,1,Cluster 1 — Steady Providers
7003,0,Cluster 0 — High Performers
7007,1,Cluster 1 — Steady Providers
7008,1,Cluster 1 — Steady Providers
7010,1,Cluster 1 — Steady Providers
7011,1,Cluster 1 — Steady Providers
7012,1,Cluster 1 — Steady Providers
7013,1,Cluster 1 — Steady Providers
7014,1,Cluster 1 — Steady Providers
7017,2,Cluster 2 — Low/Inactive Providers
7018,1,Cluster 1 — Steady Providers
7022,1,Cluster 1 — Steady Providers
7023,1,Cluster 1 — Steady Providers
7025,1,Cluster 1 — Steady Providers
7026,0,Cluster 0 — High Performers
7027,1,Cluster 1 — Steady Providers
7028,1,Cluster 1 — Steady Providers
7029,1,Cluster 1 — Steady Providers
7031,1,Cluster 1 — Steady Providers
7032,1,Cluster 1 — Steady Providers
7033,2,Cluster 2 — Low/Inactive Providers
7034,1,Cluster 1 — Steady Providers
7037,2,Cluster 2 — Low/Inactive Providers
7042,1,Cluster 1 — Steady Providers
7044,0,Cluster 0 — High Performers
7046,0,Cluster 0 — High Performers
7047,0,Cluster 0 — High Performers
7050,1,Cluster 1 — Steady Providers
7052,0,Cluster 0 — High Performers
7053,1,Cluster 1 — Steady Providers
7055,2,Cluster 2 — Low/Inactive Providers
7058,0,Cluster 0 — High Performers
7059,2,Cluster 2 — Low/Inactive Providers
7060,1,Cluster 1 — Steady Providers
7061,1,Cluster 1 — Steady Providers
7062,0,Cluster 0 — High Performers
7064,1,Cluster 1 — Steady Providers
7065,1,Cluster 1 — Steady Providers
7066,2,Cluster 2 — Low/Inactive Providers
7067,1,Cluster 1 — Steady Providers
7069,1,Cluster 1 — Steady Providers
7070,1,Cluster 1 — Steady Providers
7071,1,Cluster 1 — Steady Providers
7072,1,Cluster 1 — Steady Providers
7073,1,Cluster 1 — Steady Providers
7074,2,Cluster 2 — Low/Inactive Providers
7076,1,Cluster 1 — Steady Providers
7078,1,Cluster 1 — Steady Providers
7081,1,Cluster 1 — Steady Providers
7082,0,Cluster 0 — High Performers
7083,1,Cluster 1 — Steady Providers
7084,1,Cluster 1 — Steady Providers
7085,0,Cluster 0 — High Performers
7086,1,Cluster 1 — Steady Providers
7089,1,Cluster 1 — Steady Providers
7090,0,Cluster 0 — High Performers
7091,0,Cluster 0 — High Performers
7093,2,Cluster 2 — Low/Inactive Providers
7095,1,Cluster 1 — Steady Providers
7096,1,Cluster 1 — Steady Providers
7097,1,Cluster 1 — Steady Providers
7098,2,Cluster 2 — Low/Inactive Providers
7099,1,Cluster 1 — Steady Providers
7100,1,Cluster 1 — Steady Providers
7106,1,Cluster 1 — Steady Providers
7107,0,Cluster 0 — High Performers
7108,1,Cluster 1 — Steady Providers
7110,1,Cluster 1 — Steady Providers
7113,0,Cluster 0 — High Performers
7115,1,Cluster 1 — Steady Providers
7119,1,Cluster 1 — Steady Providers
7120,1,Cluster 1 — Steady Providers
7121,1,Cluster 1 — Steady Providers
7125,1,Cluster 1 — Steady Providers
7129,2,Cluster 2 — Low/Inactive Providers
7131,1,Cluster 1 — Steady Providers
7132,0,Cluster 0 — High Performers
7135,0,Cluster 0 — High Performers
7136,2,Cluster 2 — Low/Inactive Providers
7137,1,Cluster 1 — Steady Providers
7143,0,Cluster 0 — High Performers
7144,1,Cluster 1 — Steady Providers
7146,0,Cluster 0 — High Performers
7149,1,Cluster 1 — Steady Providers
7152,1,Cluster 1 — Steady Providers
7158,0,Cluster 0 — High Performers
7159,1,Cluster 1 — Steady Providers
7160,0,Cluster 0 — High Performers
7163,1,Cluster 1 — Steady Providers
7164,1,Cluster 1 — Steady Providers
7168,0,Cluster 0 — High Performers
7169,1,Cluster 1 — Steady Providers
7171,1,Cluster 1 — Steady Providers
7173,1,Cluster 1 — Steady Providers
7174,1,Cluster 1 — Steady Providers
7175,0,Cluster 0 — High Performers
7176,1,Cluster 1 — Steady Providers
7177,1,Cluster 1 — Steady Providers
7178,1,Cluster 1 — Steady Providers
7182,1,Cluster 1 — Steady Providers
7183,1,Cluster 1 — Steady Providers
7184,0,Cluster 0 — High Performers
7185,1,Cluster 1 — Steady Providers
7187,1,Cluster 1 — Steady Providers
7189,2,Cluster 2 — Low/Inactive Providers
7190,1,Cluster 1 — Steady Providers
7192,2,Cluster 2 — Low/Inactive Providers
7193,1,Cluster 1 — Steady Providers
7194,2,Cluster 2 — Low/Inactive Providers
7196,0,Cluster 0 — High Performers
7198,0,Cluster 0 — High Performers
7200,1,Cluster 1 — Steady Providers
7201,1,Cluster 1 — Steady Providers
7202,0,Cluster 0 — High Performers
7203,1,Cluster 1 — Steady Providers
7204,0,Cluster 0 — High Performers
7205,2,Cluster 2 — Low/Inactive Providers
7207,0,Cluster 0 — High Performers
7208,2,Cluster 2 — Low/Inactive Providers
7213,1,Cluster 1 — Steady Providers
7214,1,Cluster 1 — Steady Providers
7215,1,Cluster 1 — Steady Providers
7216,1,Cluster 1 — Steady Providers
7217,1,Cluster 1 — Steady Providers
7218,1,Cluster 1 — Steady Providers
7221,1,Cluster 1 — Steady Providers
7225,1,Cluster 1 — Steady Providers
7226,0,Cluster 0 — High Performers
7227,0,Cluster 0 — High Performers
7228,2,Cluster 2 — Low/Inactive Providers
7229,1,Cluster 1 — Steady Providers
7230,0,Cluster 0 — High Performers
7231,1,Cluster 1 — Steady Providers
7232,1,Cluster 1 — Steady Providers
7235,0,Cluster 0 — High Performers
7238,1,Cluster 1 — Steady Providers
7239,1,Cluster 1 — Steady Providers
7240,1,Cluster 1 — Steady Providers
7242,0,Cluster 0 — High Performers
7243,1,Cluster 1 — Steady Providers
7245,0,Cluster 0 — High Performers
7246,1,Cluster 1 — Steady Providers
7251,1,Cluster 1 — Steady Providers
7253,1,Cluster 1 — Steady Providers
7254,1,Cluster 1 — Steady Providers
7255,1,Cluster 1 — Steady Providers
7256,1,Cluster 1 — Steady Providers
7257,1,Cluster 1 — Steady Providers
7259,2,Cluster 2 — Low/Inactive Providers
7260,1,Cluster 1 — Steady Providers
7262,0,Cluster 0 — High Performers
7263,1,Cluster 1 — Steady Providers
7264,1,Cluster 1 — Steady Providers
7265,1,Cluster 1 — Steady Providers
7267,0,Cluster 0 — High Performers
7268,1,Cluster 1 — Steady Providers
7269,1,Cluster 1 — Steady Providers
7271,2,Cluster 2 — Low/Inactive Providers
7272,1,Cluster 1 — Steady Providers
7274,2,Cluster 2 — Low/Inactive Providers
7275,1,Cluster 1 — Steady Providers
7277,1,Cluster 1 — Steady Providers
7278,1,Cluster 1 — Steady Providers
7281,1,Cluster 1 — Steady Providers
7285,2,Cluster 2 — Low/Inactive Providers
7288,1,Cluster 1 — Steady Providers
7290,0,Cluster 0 — High Performers
7292,1,Cluster 1 — Steady Providers
7294,1,Cluster 1 — Steady Providers
7295,1,Cluster 1 — Steady Providers
7296,1,Cluster 1 — Steady Providers
7297,1,Cluster 1 — Steady Providers
7302,1,Cluster 1 — Steady Providers
7304,0,Cluster 0 — High Performers
7305,1,Cluster 1 — Steady Providers
7306,1,Cluster 1 — Steady Providers
7307,0,Cluster 0 — High Performers
7308,1,Cluster 1 — Steady Providers
7312,0,Cluster 0 — High Performers
7315,1,Cluster 1 — Steady Providers
7316,0,Cluster 0 — High Performers
7317,1,Cluster 1 — Steady Providers
7318,1,Cluster 1 — Steady Providers
7319,0,Cluster 0 — High Performers
7320,1,Cluster 1 — Steady Providers
7321,1,Cluster 1 — Steady Providers
7323,1,Cluster 1 — Steady Providers
7324,1,Cluster 1 — Steady Providers
7327,1,Cluster 1 — Steady Providers
7329,1,Cluster 1 — Steady Providers
7330,1,Cluster 1 — Steady Providers
7331,0,Cluster 0 — High Performers
7333,0,Cluster 0 — High Performers
7334,1,Cluster 1 — Steady Providers
7335,1,Cluster 1 — Steady Providers
7336,1,Cluster 1 — Steady Providers
7338,1,Cluster 1 — Steady Providers
7340,1,Cluster 1 — Steady Providers
7341,0,Cluster 0 — High Performers
7342,0,Cluster 0 — High Performers
7343,1,Cluster 1 — Steady Providers
7345,1,Cluster 1 — Steady Providers
7346,2,Cluster 2 — Low/Inactive Providers
7347,0,Cluster 0 — High Performers
7349,0,Cluster 0 — High Performers
7350,1,Cluster 1 — Steady Providers
7352,0,Cluster 0 — High Performers
7356,1,Cluster 1 — Steady Providers
7358,1,Cluster 1 — Steady Providers
7361,1,Cluster 1 — Steady Providers
7363,1,Cluster 1 — Steady Providers
7364,2,Cluster 2 — Low/Inactive Providers
7367,1,Cluster 1 — Steady Providers
7369,1,Cluster 1 — Steady Providers
7370,1,Cluster 1 — Steady Providers
7371,1,Cluster 1 — Steady Providers
7376,1,Cluster 1 — Steady Providers
7379,1,Cluster 1 — Steady Providers
7380,1,Cluster 1 — Steady Providers
7381,2,Cluster 2 — Low/Inactive Providers
7383,1,Cluster 1 — Steady Providers
7384,0,Cluster 0 — High Performers
7385,0,Cluster 0 — High Performers
7386,1,Cluster 1 — Steady Providers
7387,1,Cluster 1 — Steady Providers
7391,1,Cluster 1 — Steady Providers
7392,1,Cluster 1 — Steady Providers
7394,1,Cluster 1 — Steady Providers
7400,2,Cluster 2 — Low/Inactive Providers
7401,1,Cluster 1 — Steady Providers
7403,2,Cluster 2 — Low/Inactive Providers
7404,1,Cluster 1 — Steady Providers
7407,1,Cluster 1 — Steady Providers
7409,1,Cluster 1 — Steady Providers
7410,1,Cluster 1 — Steady Providers
7412,0,Cluster 0 — High Performers
7413,2,Cluster 2 — Low/Inactive Providers
7414,1,Cluster 1 — Steady Providers
7417,0,Cluster 0 — High Performers
7418,1,Cluster 1 — Steady Providers
7419,1,Cluster 1 — Steady Providers
7421,1,Cluster 1 — Steady Providers
7423,1,Cluster 1 — Steady Providers
7426,1,Cluster 1 — Steady Providers
7429,0,Cluster 0 — High Performers
7435,1,Cluster 1 — Steady Providers
7436,0,Cluster 0 — High Performers
7439,2,Cluster 2 — Low/Inactive Providers
7441,1,Cluster 1 — Steady Providers
7442,1,Cluster 1 — Steady Providers
7445,1,Cluster 1 — Steady Providers
7446,1,Cluster 1 — Steady Providers
7447,0,Cluster 0 — High Performers
7448,1,Cluster 1 — Steady Providers
7450,2,Cluster 2 — Low/Inactive Providers
7451,0,Cluster 0 — High Performers
7452,1,Cluster 1 — Steady Providers
7455,0,Cluster 0 — High Performers
7456,1,Cluster 1 — Steady Providers
7457,1,Cluster 1 — Steady Providers
7458,1,Cluster 1 — Steady Providers
7460,1,Cluster 1 — Steady Providers
7462,1,Cluster 1 — Steady Providers
7463,0,Cluster 0 — High Performers
7466,1,Cluster 1 — Steady Providers
7467,1,Cluster 1 — Steady Providers
7468,0,Cluster 0 — High Performers
7470,1,Cluster 1 — Steady Providers
7472,1,Cluster 1 — Steady Providers
7473,1,Cluster 1 — Steady Providers
7476,1,Cluster 1 — Steady Providers
7478,1,Cluster 1 — Steady Providers
7479,0,Cluster 0 — High Performers
7480,1,Cluster 1 — Steady Providers
7484,1,Cluster 1 — Steady Providers
7485,0,Cluster 0 — High Performers
7487,0,Cluster 0 — High Performers
7488,1,Cluster 1 — Steady Providers
7489,1,Cluster 1 — Steady Providers
7491,0,Cluster 0 — High Performers
7492,1,Cluster 1 — Steady Providers
7493,1,Cluster 1 — Steady Providers
7498,1,Cluster 1 — Steady Providers
7502,1,Cluster 1 — Steady Providers
7505,1,Cluster 1 — Steady Providers
7506,1,Cluster 1 — Steady Providers
7507,1,Cluster 1 — Steady Providers
7508,1,Cluster 1 — Steady Providers
7509,1,Cluster 1 — Steady Providers
7510,1,Cluster 1 — Steady Providers
7513,1,Cluster 1 — Steady Providers
7514,1,Cluster 1 — Steady Providers
7515,1,Cluster 1 — Steady Providers
7520,1,Cluster 1 — Steady Providers
7521,0,Cluster 0 — High Performers
7523,1,Cluster 1 — Steady Providers
7524,2,Cluster 2 — Low/Inactive Providers
7525,0,Cluster 0 — High Performers
7526,1,Cluster 1 — Steady Providers
7530,1,Cluster 1 — Steady Providers
7531,0,Cluster 0 — High Performers
7532,1,Cluster 1 — Steady Providers
7534,2,Cluster 2 — Low/Inactive Providers
7538,0,Cluster 0 — High Performers
7539,0,Cluster 0 — High Performers
7541,1,Cluster 1 — Steady Providers
7542,2,Cluster 2 — Low/Inactive Providers
7545,1,Cluster 1 — Steady Providers
7550,1,Cluster 1 — Steady Providers
7554,1,Cluster 1 — Steady Providers
7555,1,Cluster 1 — Steady Providers
7556,1,Cluster 1 — Steady Providers
7557,1,Cluster 1 — Steady Providers
7558,1,Cluster 1 — Steady Providers
7560,1,Cluster 1 — Steady Providers
7561,1,Cluster 1 — Steady Providers
7564,2,Cluster 2 — Low/Inactive Providers
7566,1,Cluster 1 — Steady Providers
7568,0,Cluster 0 — High Performers
7569,1,Cluster 1 — Steady Providers
7570,0,Cluster 0 — High Performers
7571,1,Cluster 1 — Steady Providers
7573,1,Cluster 1 — Steady Providers
7574,2,Cluster 2 — Low/Inactive Providers
7577,1,Cluster 1 — Steady Providers
7579,2,Cluster 2 — Low/Inactive Providers
7581,0,Cluster 0 — High Performers
7583,1,Cluster 1 — Steady Providers
7584,0,Cluster 0 — High Performers
7587,1,Cluster 1 — Steady Providers
7592,1,Cluster 1 — Steady Providers
7594,1,Cluster 1 — Steady Providers
7595,1,Cluster 1 — Steady Providers
7597,1,Cluster 1 — Steady Providers
7601,2,Cluster 2 — Low/Inactive Providers
7602,0,Cluster 0 — High Performers
7603,1,Cluster 1 — Steady Providers
7604,1,Cluster 1 — Steady Providers
7605,1,Cluster 1 — Steady Providers
7607,1,Cluster 1 — Steady Providers
7608,1,Cluster 1 — Steady Providers
7610,1,Cluster 1 — Steady Providers
7616,0,Cluster 0 — High Performers
7617,1,Cluster 1 — Steady Providers
7618,1,Cluster 1 — Steady Providers
7619,1,Cluster 1 — Steady Providers
7621,1,Cluster 1 — Steady Providers
7626,1,Cluster 1 — Steady Providers
7627,1,Cluster 1 — Steady Providers
7628,1,Cluster 1 — Steady Providers
7629,0,Cluster 0 — High Performers
7630,1,Cluster 1 — Steady Providers
7631,1,Cluster 1 — Steady Providers
7632,0,Cluster 0 — High Performers
7634,0,Cluster 0 — High Performers
7635,1,Cluster 1 — Steady Providers
7638,1,Cluster 1 — Steady Providers
7639,1,Cluster 1 — Steady Providers
7640,1,Cluster 1 — Steady Providers
7641,0,Cluster 0 — High Performers
7650,1,Cluster 1 — Steady Providers
7651,1,Cluster 1 — Steady Providers
7652,0,Cluster 0 — High Performers
7655,1,Cluster 1 — Steady Providers
7657,1,Cluster 1 — Steady Providers
7659,1,Cluster 1 — Steady Providers
7660,0,Cluster 0 — High Performers
7661,1,Cluster 1 — Steady Providers
7662,1,Cluster 1 — Steady Providers
7663,1,Cluster 1 — Steady Providers
7665,1,Cluster 1 — Steady Providers
7668,1,Cluster 1 — Steady Providers
7669,0,Cluster 0 — High Performers
7670,1,Cluster 1 — Steady Providers
7671,2,Cluster 2 — Low/Inactive Providers
7672,1,Cluster 1 — Steady Providers
7674,1,Cluster 1 — Steady Providers
7675,1,Cluster 1 — Steady Providers
7677,1,Cluster 1 — Steady Providers
7679,0,Cluster 0 — High Performers
7680,1,Cluster 1 — Steady Providers
7681,2,Cluster 2 — Low/Inactive Providers
7684,1,Cluster 1 — Steady Providers
7685,2,Cluster 2 — Low/Inactive Providers
7686,1,Cluster 1 — Steady Providers
7688,1,Cluster 1 — Steady Providers
7689,1,Cluster 1 — Steady Providers
7694,1,Cluster 1 — Steady Providers
7695,1,Cluster 1 — Steady Providers
7696,1,Cluster 1 — Steady Providers
7697,1,Cluster 1 — Steady Providers
7698,0,Cluster 0 — High Performers
7699,0,Cluster 0 — High Performers
7700,0,Cluster 0 — High Performers
7701,1,Cluster 1 — Steady Providers
7705,1,Cluster 1 — Steady Providers
7707,1,Cluster 1 — Steady Providers
7709,1,Cluster 1 — Steady Providers
7710,1,Cluster 1 — Steady Providers
7711,1,Cluster 1 — Steady Providers
7712,1,Cluster 1 — Steady Providers
7713,1,Cluster 1 — Steady Providers
7714,1,Cluster 1 — Steady Providers
7716,0,Cluster 0 — High Performers
7717,0,Cluster 0 — High Performers
7718,1,Cluster 1 — Steady Providers
7719,1,Cluster 1 — Steady Providers
7721,0,Cluster 0 — High Performers
7725,1,Cluster 1 — Steady Providers
7729,1,Cluster 1 — Steady Providers
7730,1,Cluster 1 — Steady Providers
7732,1,Cluster 1 — Steady Providers
7734,1,Cluster 1 — Steady Providers
7735,1,Cluster 1 — Steady Providers
7738,1,Cluster 1 — Steady Providers
7739,1,Cluster 1 — Steady Providers
7741,1,Cluster 1 — Steady Providers
7742,1,Cluster 1 — Steady Providers
7743,1,Cluster 1 — Steady Providers
7745,1,Cluster 1 — Steady Providers
7746,0,Cluster 0 — High Performers
7748,1,Cluster 1 — Steady Providers
7749,1,Cluster 1 — Steady Providers
7750,1,Cluster 1 — Steady Providers
7752,1,Cluster 1 — Steady Providers
7755,1,Cluster 1 — Steady Providers
7758,0,Cluster 0 — High Performers
7762,1,Cluster 1 — Steady Providers
7766,1,Cluster 1 — Steady Providers
7767,1,Cluster 1 — Steady Providers
7773,0,Cluster 0 — High Performers
7774,1,Cluster 1 — Steady Providers
7775,1,Cluster 1 — Steady Providers
7779,1,Cluster 1 — Steady Providers
7781,0,Cluster 0 — High Performers
7782,1,Cluster 1 — Steady Providers
7783,1,Cluster 1 — Steady Providers
7785,1,Cluster 1 — Steady Providers
7788,0,Cluster 0 — High Performers
7790,1,Cluster 1 — Steady Providers
7793,1,Cluster 1 — Steady Providers
7796,1,Cluster 1 — Steady Providers
7797,1,Cluster 1 — Steady Providers
7798,1,Cluster 1 — Steady Providers
7801,1,Cluster 1 — Steady Providers
7804,1,Cluster 1 — Steady Providers
7806,1,Cluster 1 — Steady Providers
7807,0,Cluster 0 — High Performers
7809,1,Cluster 1 — Steady Providers
7812,1,Cluster 1 — Steady Providers
7816,1,Cluster 1 — Steady Providers
7817,1,Cluster 1 — Steady Providers
7818,1,Cluster 1 — Steady Providers
7819,1,Cluster 1 — Steady Providers
7820,1,Cluster 1 — Steady Providers
7821,2,Cluster 2 — Low/Inactive Providers
7822,0,Cluster 0 — High Performers
7823,1,Cluster 1 — Steady Providers
7824,1,Cluster 1 — Steady Providers
7825,1,Cluster 1 — Steady Providers
7827,0,Cluster 0 — High Performers
7833,1,Cluster 1 — Steady Providers
7837,1,Cluster 1 — Steady Providers
